@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
0.13494404278477456,0.17298251559571498,0.40338309102079395,0.44055155768980037,0.7303152727960138,0.7314807239994311,0.029225950432830716,0.7640982718496604,1,1,0,0,1,1,0,0,0.7635930394399122,0.8149384198327438
0.42046058342141635,0.9475989386995467,0.026266450511565176,0.7828185679349103,0.3040510123669937,0.8085979029759547,0.16930371518003995,0.6600130420456708,0,0,1,1,0,0,0,0,0.48966733165777065,1.029869047293256
0.6923192783045754,0.8217048384323417,0.4310167624219551,0.9443663305604257,0.49449393416744925,0.517704654733251,0.12072016319648671,0.6383676337990195,0,0,0,0,1,1,1,1,0.3838193443718625,0.5671186157090757
0.5540588825564463,0.5832793335393259,0.0015639392345326852,0.7664684310635098,0.5292591645501876,0.581766291712611,0.6387338790564824,0.7039084697076514,1,1,1,1,1,1,0,0,0.019233672303561544,0.06252370357455372
0.33660432943996765,0.5657617834092632,0.4636709472465157,0.7246541721160652,0.6898299340519898,0.814984309714857,0.5900239161079704,0.631441980231493,1,1,0,0,1,1,1,1,0.7331991875776991,0.8495308298907271
0.5719301605561771,0.6737615322063265,0.0405831859254262,0.28501888949497467,0.8336949880562339,0.8617500287101385,0.20679849883429702,0.5643193231725749,1,1,1,1,0,0,1,1,0.5058690907281201,0.5504121659703567
0.23762139659552373,0.9783797352826507,0.11699731373766109,0.4066955848915057,0.4393260031430557,0.7997546797749874,0.08547597435838139,0.555665119409036,1,1,0,0,1,1,1,1,0.42367891623775267,0.8917188611691986
0.20671884294076492,0.9078805104061007,0.013075288797272155,0.1175012512135225,0.06834554464312703,0.45763013506339667,0.37851225510304587,0.774168555256758,0,0,1,1,0,0,1,1,0.03936920807650357,0.30105140430644906
0.0808597479810439,0.8498753717960543,0.2173691919990145,0.8611851002026187,0.3973891946429886,0.6781897268406167,0.2900906257698125,0.5079282986770511,1,1,0,0,1,1,0,0,0.23639195399996082,0.8259356869919268
0.019136880538108025,0.039541780838564966,0.04634270440003985,0.2822441655696004,0.1348783983264179,0.48618096216989526,0.6773059351476229,0.9734568529711674,0,0,1,1,0,0,0,0,0.6248845913928425,0.9039589130734149
0.037688748561742424,0.7922795472237395,0.5475722700346857,0.7210873607176949,0.6554817320970048,0.7835383243944377,0.008093099699841177,0.362826420544072,0,0,1,1,0,0,0,0,0.8466454837252988,1.0736754867965927
0.03213545232280279,0.9673679527690147,0.4660326556467018,0.8344598026803773,0.5604144587191828,0.8831849179191994,0.33645840125722126,0.6982600944441212,0,0,0,0,0,0,0,0,0.5969981331408794,0.8633628475744541
0.3529086771308033,0.5515279423230471,0.6936284615420041,0.8104040999965504,0.2999915601243903,0.4810730138602429,0.036654376557292534,0.39601773494851666,1,1,0,0,1,1,1,1,0.48296034882552286,0.6659299441823412
0.8269479985278068,0.8317926353223033,0.10329589564335051,0.37262626082333594,0.235375135987837,0.8953161279333856,0.22774927677612755,0.7573151987038669,1,1,0,0,1,1,1,1,0.35665032882486947,0.8060518497222238
0.07510030849910987,0.7350354062647891,0.4687022256286202,0.8855373221523318,0.5468042698398295,0.9203220163216739,0.778385598219013,0.9202996686645741,0,0,0,0,1,1,1,1,0.4692507852698369,0.889861857148349
0.046094526929108315,0.8705926659006964,0.49507523282318344,0.8758340956228933,0.4279419002171677,0.9049038008695058,0.3882899634946716,0.9768651826945256,1,1,0,0,0,0,1,1,0.5974748519954287,1.0564840858283913
0.43801474497891824,0.6249633373143113,0.10695297670615533,0.994662225588807,0.6935825104795411,0.9696385588136862,0.12657783622726715,0.3996846757998058,0,0,0,0,1,1,0,0,0.7855595149273611,1.0019678960246337
0.25015352381462286,0.8503510548766676,0.1803256519549995,0.6469067955487691,0.7293676839553118,0.912685027847617,0.26666216866934955,0.9545121207403573,0,0,0,0,0,0,1,1,0.8609502164509486,1.0103098424104382
0.553853212644974,0.5964923215744852,0.15329545790318,0.9616028074300378,0.8101325556679475,0.9191973303923503,0.235415530322585,0.9897694828430975,1,1,0,0,0,0,0,0,0.7659167763684014,0.9544126273924485
0.012430189057069718,0.3920377014674524,0.29502286937198374,0.39657180443843665,0.04916658297350318,0.9098909227894172,0.21625512900314958,0.4613553360929854,0,0,1,1,0,0,1,1,-0.009205289077592105,0.5431386875843582
0.621542776264014,0.923839243984919,0.24740241935172858,0.843708532035135,0.08776933246247909,0.7367484069073718,0.11931260489861761,0.6806907250878378,0,0,1,1,0,0,1,1,-0.07062502893901745,0.40924222758390294
0.37388984785188095,0.9465251671441501,0.77621698093073,0.8671541376622603,0.44137067474690705,0.5596196151250828,0.4033112750287463,0.801592581006915,1,1,1,1,1,1,0,0,0.013166556444970723,0.07972751870822437
