@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
0.11268123349079084,0.2222338720282574,0.25642610214546324,0.3233900961946534,0.6753223138561824,0.7470075469191735,0.7970673384405655,0.810791081735038,0,0,1,1,1,1,0,0,1.2359105459941835,1.2408330481701202
0.035237573144101475,0.5080927183647149,0.17631942461106476,0.28755594242661997,0.6556762538350827,0.8990086228937063,0.3430083731493436,0.9102198978560555,1,1,1,1,0,0,1,1,1.150532028770531,1.2078662033985936
0.7681722803334456,0.822562384760476,0.014335715280750616,0.5003303818033639,0.3009828986912503,0.6321974905908563,0.030872690380940093,0.3694680368545684,1,1,1,1,0,0,1,1,1.0866509999349665,1.1897499061827985
0.1829827045294623,0.9229359808845242,0.2132898224630465,0.9761749306786833,0.10658259434398976,0.26351006478949246,0.7363656882595617,0.8831044706285501,0,0,1,1,0,0,1,1,1.0995026940315622,1.1920273747320804
0.03431611655543865,0.19095844773220916,0.7981057005299195,0.8637023546711553,0.48359126142095665,0.8455384632142905,0.8256079675177297,0.9444364177835133,0,0,1,1,1,1,0,0,1.22791869739871,1.240565528744125
0.3234425294966806,0.6861105509584613,0.327995740066642,0.6578769693884877,0.2894140482150359,0.3733568034565933,0.44949579816272767,0.6692631735394673,0,0,0,0,1,1,0,0,0.5379915672847889,0.7832668710019074
0.5383886580209456,0.7973027317652064,0.45342170396965686,0.7042765615775823,0.48330812585642413,0.9582218298043039,0.10333590118621405,0.7695809784095753,0,0,0,0,1,1,0,0,0.6660777872150568,1.0387656943578554
0.21863736473763173,0.7932788699068067,0.6385632820246075,0.6456069735726851,0.6110000176712167,0.978841688737096,0.33159821772730924,0.819305496389518,0,0,0,0,0,0,1,1,0.9093134534035116,1.0354907081313933
0.3243116816234729,0.9990910108287548,0.02053605716837159,0.38172741957793044,0.14417836967710673,0.7199272550249064,0.18730095999963292,0.4023917976625211,0,0,0,0,1,1,1,1,1.1054640315244169,1.1900336938770695
0.6114796421244315,0.8558708992304361,0.28242124894418197,0.9233792698935149,0.1553344732159715,0.2669870234487447,0.2916616924261318,0.7206466541230624,1,1,0,0,0,0,1,1,0.9216651529881973,1.0024833453065696
0.023039918432420037,0.054871013769495436,0.04918046987554903,0.483694388540577,0.7326478065050577,0.7517878312209332,0.18496796761029533,0.503562438921284,0,0,0,0,0,0,0,0,0.6960336725366019,0.7641772593566015
0.05302660024310246,0.46781847102632024,0.0013501938608527775,0.09476835855520094,0.3245786543460789,0.9864318495361432,0.7281526156996471,0.7655406362073731,1,1,1,1,0,0,0,0,1.0432243788426416,1.1143306473600088
0.8153363280491719,0.9929603775932759,0.3460689202195997,0.8462858475076631,0.9602229520914599,0.9999648616768294,0.1674902529668295,0.488975366993306,0,0,1,1,1,1,1,1,1.3029720670063583,1.314230581043811
0.48105600879679145,0.9682528169779203,0.7136156065867055,0.9141835111460711,0.7973805596479848,0.9139035939700977,0.3718780197982131,0.9524923690817975,1,1,0,0,1,1,1,1,1.0679515303683478,1.1399617697274786
0.12556419142545494,0.7712955662177555,0.40827122127932347,0.6298108346071578,0.09697150074812788,0.6083092921692677,0.7932747553034422,0.9893436038853416,1,1,1,1,1,1,0,0,1.1494617443580395,1.2820593628293548
0.576125450129413,0.873790461322786,0.08141821961407314,0.2683455259422467,0.07497786778589854,0.12045509402896515,0.561022531071817,0.7715886264513543,0,0,1,1,0,0,1,1,1.0883756582568684,1.112420064077837
0.20338673059191625,0.856239289958709,0.2576191878279678,0.3860406291976105,0.17936907491577314,0.29773954924227053,0.6423007042743565,0.7163129615223148,0,0,1,1,0,0,1,1,1.1121988203982847,1.1439314274634467
0.5084134065063091,0.9689530402657808,0.18282925686898577,0.4657047327137652,0.357957475408601,0.8213369025548286,0.22792752876968225,0.4212157425857752,1,1,0,0,0,0,0,0,0.7859715688761973,1.0118167717766646
0.5674957215709249,0.8229588973503997,0.03688955049697962,0.13269019199220466,0.04617714211677848,0.38803225866845226,0.224499568679549,0.5340973686152565,0,0,1,1,0,0,0,0,0.3305741294562359,0.7346682175629496
0.5580942599544341,0.6150282135898378,0.9103731648093777,0.9914529606442719,0.8652607901327776,0.9996664727791199,0.13356807273566274,0.1919738621839654,1,1,1,1,0,0,1,1,1.2683952208990381,1.292750254681053
0.3682101567607431,0.9128595578341951,0.006417824355453905,0.9810635376613115,0.17454914905331576,0.7695220593784824,0.7264397001893513,0.7814813743176097,0,0,0,0,1,1,1,1,1.1089981618624125,1.1952804941287423
